Product Id,Sector,Cog,Distance,Export,Pci
1254,Textiles_and_furniture,-0.2451,0.8216,7017679098,-1.7312
1252,Textiles_and_furniture,-0.0601,0.8216,324205956,-0.4425
1251,Textiles_and_furniture,-0.1718,0.8539,1651240178,-1.2331
1250,Textiles_and_furniture,-0.2778,0.7919,11381816605,-1.9593
1247,Textiles_and_furniture,-0.3315,0.7851,460271863,-1.7725
1245,Textiles_and_furniture,0.133,0.8881,18681757,0.1162
1244,Textiles_and_furniture,0.2312,0.8839,2199149878,0.2475
1243,Textiles_and_furniture,0.1934,0.8654,1071494651,0.2001
1242,Textiles_and_furniture,0.1597,0.8789,8808450,0.396
1241,Textiles_and_furniture,0.0245,0.8552,337890993,-0.3269
1240,Textiles_and_furniture,0.0247,0.8821,511631639,-1.1412
1239,Textiles_and_furniture,0.2015,0.8798,1470118407,0.3525
1238,Textiles_and_furniture,0.1736,0.8681,666234723,0.4359
1237,Textiles_and_furniture,-0.0647,0.8506,1658678613,-0.9338
1236,Textiles_and_furniture,0.0431,0.8777,4164964,-0.3495
1235,Textiles_and_furniture,-0.077,0.837,120519905,-0.5688
1234,Textiles_and_furniture,-0.1636,0.8391,468926337,-2.112
1233,Textiles_and_furniture,-0.2485,0.7947,3787702701,-1.8167
1232,Textiles_and_furniture,0.1882,0.9024,1212015174,0.7122
1231,Textiles_and_furniture,0.1861,0.8771,13193890,0.2677
1230,Textiles_and_furniture,0.2108,0.9126,85310599,1.2697
1229,Textiles_and_furniture,-0.0617,0.8706,243726259,-0.9374
1228,Textiles_and_furniture,0.0123,0.8783,69753454,-0.8041
1227,Textiles_and_furniture,-0.0105,0.8897,404686485,-0.7295
1226,Textiles_and_furniture,0.0958,0.882,4322252,-0.3063
1461,Stone_and_glass,0.1603,0.8676,605048469,0.4631
1460,Stone_and_glass,0.0174,0.861,7925975345,-0.1679
1459,Stone_and_glass,0.0657,0.8885,2106489828,-0.2788
1458,Stone_and_glass,0.3035,0.8885,4365773280,0.6987
1457,Stone_and_glass,0.0409,0.8467,1228325788,-0.1707
1456,Stone_and_glass,0.0711,0.8606,81042513446,-0.0296
1455,Stone_and_glass,-0.0396,0.8152,19967346717,-0.5845
1454,Stone_and_glass,0.3101,0.915,329806020,1.8977
1453,Stone_and_glass,0.1714,0.891,21890311735,0.588
1450,Stone_and_glass,0.4967,0.9109,102713258,1.8012
1449,Stone_and_glass,0.0919,0.8441,18008730402,-0.6028
1448,Stone_and_glass,0.288,0.8958,499123178,0.9982
1447,Stone_and_glass,0.2924,0.8921,1430096985,0.7571
1446,Stone_and_glass,-0.1697,0.8011,11370206263,-1.6665
1445,Stone_and_glass,-0.0299,0.8416,1.20305E+11,-0.972
1444,Stone_and_glass,0.1032,0.8943,3177286128,-0.0825
1443,Stone_and_glass,0.1978,0.8754,3255699179,0.5101
1442,Stone_and_glass,0.1605,0.8548,11302200544,0.4
1441,Stone_and_glass,0.1355,0.8868,1404427047,0.428
1440,Stone_and_glass,0.4752,0.8837,974117114,1.2466
1439,Stone_and_glass,0.1339,0.8797,1079444092,0.0777
1438,Stone_and_glass,0.2816,0.8974,184225527,0.6495
1437,Stone_and_glass,0.51,0.9039,613797326,1.4862
1436,Stone_and_glass,0.1528,0.866,7877695953,0.404
1435,Stone_and_glass,0.0659,0.9219,990093,0.3041
1433,Stone_and_glass,-0.0828,0.8067,9438470058,-0.5571
1432,Stone_and_glass,0.3232,0.8909,6182770720,0.966
1431,Stone_and_glass,0.1755,0.8483,1550894818,0.5697
1430,Stone_and_glass,0.2409,0.8721,10080319063,0.6501
1429,Stone_and_glass,0.3926,0.9237,3094313586,1.4834
1428,Stone_and_glass,0.0649,0.8476,5090901740,-0.005
1427,Stone_and_glass,0.3474,0.8998,1325116360,0.6237
1426,Stone_and_glass,0.3793,0.9131,2845365582,1.0089
1425,Stone_and_glass,0.384,0.8882,1677219777,0.995
1422,Stone_and_glass,0.0135,0.8812,1910839950,-0.2515
1421,Stone_and_glass,0.1299,0.8788,2536686604,0.1919
1420,Stone_and_glass,-0.0125,0.8778,5582969959,-0.3574
1419,Stone_and_glass,-0.0479,0.8469,5991812552,-0.2687
1418,Stone_and_glass,0.4187,0.8997,5192608142,1.1361
1417,Stone_and_glass,-0.1527,0.8428,12638697699,-0.6873
1416,Stone_and_glass,0.0435,0.881,4682678321,0.053
1415,Stone_and_glass,0.2955,0.8829,144123833,0.8616
1414,Stone_and_glass,0.1027,0.8406,688749195,0.0209
1413,Stone_and_glass,0.0151,0.8315,1144421634,-0.2979
1412,Stone_and_glass,0.3841,0.8817,1812509721,0.8398
1411,Stone_and_glass,0.1867,0.8671,3252328909,0.3386
1409,Stone_and_glass,0.4739,0.8876,6502165816,1.1279
1407,Stone_and_glass,0.2126,0.8658,1431679509,0.0757
1406,Stone_and_glass,0.0024,0.8411,129426498,-0.2677
1405,Stone_and_glass,0.1282,0.8469,1173668659,0.3294
1404,Stone_and_glass,0.1857,0.8469,7737670860,0.6678
1403,Stone_and_glass,-0.0286,0.8192,1931645764,-0.1919
1402,Stone_and_glass,0.1578,0.8534,385587201,0.5037
1401,Stone_and_glass,0.1148,0.854,1936359849,0.2518
1400,Stone_and_glass,0.3295,0.8547,3995983893,0.9502
1399,Stone_and_glass,0.4825,0.88,4217202042,1.3894
1398,Stone_and_glass,0.3775,0.8825,4370660997,1.1469
1397,Stone_and_glass,-0.0924,0.8608,573378751,-0.814
1396,Stone_and_glass,-0.189,0.8375,12069494154,-1.044
1395,Stone_and_glass,-0.2061,0.8364,791709589,-1.2279
916,Minerals,-0.184,0.8235,1833280819,-1.0291
915,Minerals,-0.1553,0.8234,706015642,-0.9299
914,Minerals,-0.1008,0.8164,11532073695,-0.7906
912,Minerals,-0.1884,0.7911,2.20466E+11,-2.0894
911,Minerals,-0.0739,0.8052,5.02279E+11,-0.8387
910,Minerals,-0.185,0.7706,6.43442E+11,-2.284
909,Minerals,0.1257,0.8595,646250457,-0.2123
908,Minerals,0.0479,0.8422,18947548510,-0.2258
907,Minerals,0.2391,0.8681,354325959,0.7106
905,Minerals,-0.0433,0.8481,4660913912,-0.7555
904,Minerals,0.1382,0.8618,1790221712,0.0237
903,Minerals,-0.0749,0.859,2725074665,-0.9137
902,Minerals,-0.1716,0.8235,79178648386,-1.4625
901,Minerals,0.196,0.8593,330789119,0.4789
900,Minerals,-0.0471,0.8267,3512083729,-0.6442
899,Minerals,-0.1552,0.8313,349218606,-0.6666
898,Minerals,0.2204,0.8688,581248006,0.4827
896,Minerals,-0.2326,0.7963,6558645650,-1.7645
894,Minerals,-0.2032,0.8292,1678295650,-1.5992
893,Minerals,0.068,0.8803,2141637912,-0.7262
892,Minerals,-0.132,0.8401,580691750,-1.6954
890,Minerals,-0.2353,0.8352,2118082794,-2.0186
888,Minerals,-0.1845,0.8101,7553157142,-1.2539
887,Minerals,-0.1751,0.8174,5649386220,-1.2871
886,Minerals,-0.1562,0.823,3354480340,-1.8599
885,Minerals,0.1214,0.8573,221557113,-0.8398
884,Minerals,-0.1566,0.8418,2570318043,-1.5026
883,Minerals,-0.2882,0.8024,45141051493,-1.8799
882,Minerals,-0.1625,0.812,3270073750,-2.298
881,Minerals,-0.1404,0.8378,75137588280,-1.5295
879,Minerals,-0.1607,0.8353,1031749108,-0.8668
878,Minerals,-0.0281,0.8572,321608750,-1.3352
876,Minerals,0.099,0.8709,920756561,-0.0616
875,Minerals,0.1898,0.881,193041728,0.2675
874,Minerals,-0.0778,0.8465,344671081,-1.0956
872,Minerals,-0.102,0.8074,975246160,-0.4689
871,Minerals,-0.0961,0.826,763742055,-0.685
870,Minerals,-0.1801,0.8085,1153458126,-1.2601
869,Minerals,0.0875,0.846,1563050301,-0.0342
868,Minerals,-0.0837,0.8398,549671234,-0.4366
867,Minerals,-0.0637,0.8128,2932841853,-0.3852
866,Minerals,-0.2174,0.8161,1811664331,-1.4356
865,Minerals,-0.24,0.8156,2042472894,-1.3754
864,Minerals,-0.0086,0.8559,85760954,-0.2801
863,Minerals,-0.0733,0.8521,281772144,-1.5466
860,Minerals,-0.0984,0.8223,3013595026,-1.1866
859,Minerals,0.0843,0.8383,144019320,-0.0564
858,Minerals,-0.0744,0.829,1837342382,-0.708
857,Minerals,0.0776,0.8557,1777773936,-0.489
856,Minerals,-0.1671,0.8193,539124058,-1.378
855,Minerals,-0.1147,0.8218,1577454778,-0.6896
854,Minerals,0.0209,0.8752,409665245,-0.5622
853,Minerals,-0.0998,0.8373,2952469583,-1.1057
852,Minerals,0.039,0.8701,68438970,-0.4787
1617,Metals,0.173,0.8533,737358868,0.3499
1616,Metals,0.1227,0.8298,5999029216,0.2455
1615,Metals,0.2667,0.8776,3055812905,0.6993
1614,Metals,0.2412,0.881,3393445922,0.6354
1613,Metals,-0.013,0.867,2201667002,-0.6897
1612,Metals,0.2091,0.8706,925441009,0.4772
1611,Metals,0.2437,0.8815,249698444,0.854
1610,Metals,0.2259,0.8803,1151132186,0.6473
1609,Metals,0.1798,0.8694,30350692916,0.5056
1608,Metals,0.1901,0.8717,12504588494,0.5932
1607,Metals,-0.0984,0.8849,2390951943,-0.6773
1606,Metals,0.2781,0.9058,965664227,0.7802
1605,Metals,0.0921,0.8922,698711809,0.0845
1604,Metals,0.0815,0.8645,5084760210,-0.0873
1603,Metals,0.3159,0.8904,2559499916,0.825
1602,Metals,0.1604,0.8921,583776646,0.4892
1601,Metals,0.621,0.9105,5986479139,2.0984
1600,Metals,0.5194,0.8924,2876885367,1.4989
1599,Metals,0.5326,0.8918,20210581239,1.4624
1598,Metals,0.2625,0.8831,1060989958,0.3132
1597,Metals,0.3698,0.882,6782108047,0.9485
1596,Metals,0.2818,0.8918,2765377826,0.8024
1595,Metals,0.2329,0.8835,2160718413,0.5725
1594,Metals,0.446,0.8934,3969630821,1.2864
1592,Metals,0.5065,0.9162,838871180,2.3314
1591,Metals,0.1185,0.8761,1371053228,0.1435
1590,Metals,0.0865,0.8767,914907742,-0.4797
1589,Metals,-0.0225,0.8864,275319125,-0.858
1588,Metals,0.2517,0.8911,421722397,0.9922
1587,Metals,0.3554,0.886,5474681256,0.4759
1586,Metals,0.1536,0.8706,29517564,0.063
1585,Metals,0.1808,0.8959,141345696,-0.1757
1583,Metals,0.3005,0.89,1733322191,1.1137
1582,Metals,0.376,0.8891,804484060,0.6584
1581,Metals,0.5706,0.9105,574365489,1.4159
1580,Metals,0.4647,0.8955,874433670,1.0735
1579,Metals,0.1229,0.8592,401708018,0.0476
1578,Metals,0.3376,0.9127,43755,2.2504
1577,Metals,0.1006,0.9555,19838,2.5146
1576,Metals,0.2598,0.9228,3871399,0.8337
1575,Metals,0.2187,0.8836,443767084,0.4276
1574,Metals,0.0806,0.8472,102648013,0.2462
1573,Metals,0.0328,0.8748,4409982212,-0.3583
1572,Metals,0.2501,0.8714,1355975819,0.5246
1571,Metals,0.289,0.9344,561602,1.343
1570,Metals,0.2922,0.8737,574379047,0.3176
1569,Metals,0.1914,0.8784,303226708,0.3271
1566,Metals,-0.0187,0.858,11309271413,-0.3267
1565,Metals,-0.0521,0.8315,366509464,-0.7942
1564,Metals,0.3114,0.9511,7551709,3.5054
1562,Metals,0.3251,0.9197,3646339,1.2254
1561,Metals,-0.0618,0.7979,471561398,-0.9661
1560,Metals,-0.1913,0.7839,5861892493,-1.3384
1559,Metals,0.2024,0.8614,15615094812,0.5211
1558,Metals,0.0351,0.8607,4734849796,-0.2172
1557,Metals,0.0161,0.8588,1248401928,-0.3787
1556,Metals,0.346,0.8788,466342580,1.1399
1555,Metals,0.0446,0.8238,4434970221,0.1131
1553,Metals,0.0591,0.8338,10690084920,0.2547
1552,Metals,0.0946,0.8641,854508065,0.0616
1551,Metals,0.2774,0.8728,2024240263,0.6234
1550,Metals,0.3691,0.8776,11240491300,0.9244
1549,Metals,0.2568,0.8625,26547410441,0.5689
1548,Metals,-0.0325,0.8315,3312578883,-0.2953
1547,Metals,0.0673,0.8373,16488566886,0.201
1546,Metals,0.2314,0.8739,506623892,0.3649
1545,Metals,-0.0711,0.7964,10159365995,-0.8334
1544,Metals,-0.1839,0.8018,43633797748,-1.1151
1543,Metals,0.2478,0.8761,1305172282,0.6795
1542,Metals,0.5381,0.8993,870808787,1.4526
1541,Metals,0.5498,0.8956,1070859081,1.642
1540,Metals,0.411,0.8954,1934902195,1.2067
1539,Metals,0.2755,0.8912,644222647,0.6041
1538,Metals,0.3221,0.8719,528822941,0.6503
1537,Metals,0.0653,0.8648,11975749840,-0.2188
1536,Metals,-0.1367,0.8435,4275151441,-1.6873
1535,Metals,0.2523,0.8627,3569729781,0.5395
1534,Metals,0.0724,0.8776,797062110,-0.2504
1533,Metals,0.2654,0.9433,1634748,1.6484
1532,Metals,0.3404,0.9271,1061028,1.4534
1531,Metals,0.4863,0.8924,1013137950,1.3836
1530,Metals,0.3114,0.9511,4328433,3.5054
1529,Metals,0.148,0.8692,1610253588,-0.0019
1528,Metals,0.3087,0.8889,3908876326,0.9665
1527,Metals,0.1576,0.8741,5015414294,0.2527
1526,Metals,0.3326,0.9096,5576062956,0.8235
1525,Metals,0.2424,0.8856,6450500461,0.2849
1524,Metals,-0.0181,0.8418,15261056256,-0.4468
1523,Metals,0.1571,0.8594,4603277290,0.1861
1522,Metals,0.3676,0.8807,571820423,0.8577
1521,Metals,0.2358,0.8896,188327161,0.1642
1520,Metals,-0.1371,0.7936,15543298487,-1.1748
1519,Metals,-0.1081,0.8258,50068519870,-1.2123
1518,Metals,-0.1615,0.8188,7095174918,-1.7277
1517,Metals,-0.1025,0.8434,522480690,-0.9972
1516,Metals,0.1739,0.8455,43741113838,0.6942
1515,Metals,0.1264,0.8564,6066524338,0.3956
1514,Metals,0.1543,0.87,2794390692,0.2917
1513,Metals,-0.0581,0.8621,10818654485,-0.5208
1512,Metals,0.2257,0.8552,2953120951,0.7569
1511,Metals,0.0669,0.8536,9301827887,0.0469
1510,Metals,0.3703,0.8736,6333908124,1.1294
1509,Metals,0.2731,0.8925,283607772,0.5431
1508,Metals,0.5671,0.899,35709024111,1.6567
1506,Metals,-0.001,0.8452,240801351,-0.0476
1505,Metals,0.3498,0.8785,4592471974,0.887
1504,Metals,0.0849,0.8406,3947453529,0.1231
1502,Metals,-0.0265,0.8588,5628888071,-0.2277
1501,Metals,0.0244,0.8445,2927904928,-0.3587
1499,Metals,0.0663,0.8253,3559645740,0.0602
1498,Metals,0.0553,0.8295,42837683965,0.369
1497,Metals,0.4032,0.8776,15683320388,1.2352
1495,Metals,0.3233,0.8881,6755367033,0.3339
1494,Metals,0.2491,0.8727,19778938307,0.475
1492,Metals,0.239,0.862,3394511214,0.4219
1490,Metals,0.3801,0.9005,2100506116,1.0266
1489,Metals,0.2745,0.8809,16363298046,0.7143
1488,Metals,0.3593,0.906,5698660501,1.3698
1486,Metals,0.4821,0.8908,25912397435,1.2554
1485,Metals,0.2477,0.8834,2858188905,0.8626
1484,Metals,0.4413,0.8983,1810507021,1.4713
1483,Metals,0.4977,0.891,4592892399,1.4558
1482,Metals,0.5032,0.9051,1668908057,1.7031
1481,Metals,0.4436,0.8944,4132002871,1.2621
1480,Metals,0.4017,0.8939,24192575031,1.1991
1479,Metals,0.1783,0.8711,1230571382,-0.0442
1476,Metals,0.1546,0.8369,2170027219,0.4267
1474,Metals,0.1584,0.8423,8412700764,0.3643
1473,Metals,0.3112,0.8603,3721774936,0.7434
1472,Metals,0.2526,0.8547,3794143781,0.678
1470,Metals,0.1041,0.8491,13032422428,0.1751
1469,Metals,0.0681,0.8434,37303375962,0.2297
1468,Metals,-0.04,0.8524,19500520990,-0.5836
1466,Metals,0.3658,0.878,1884703842,0.9115
1465,Metals,0.0426,0.8098,24529012633,-0.2579
1464,Metals,-0.0763,0.8425,1640370817,-1.0958
1463,Metals,-0.1801,0.804,21124459852,-1.0081
1462,Metals,-0.1452,0.8421,3500608538,-0.7916
1884,Machinery,0.1337,0.8832,638099117,0.2238
1883,Machinery,0.0982,0.9104,2371289009,0.3917
1882,Machinery,0.2497,0.9046,1443426892,0.4924
1881,Machinery,0.0631,0.8861,1545353212,-0.015
1880,Machinery,0.0118,0.8676,265854380,-0.4942
1879,Machinery,0.0186,0.8778,1739832938,-0.2492
1878,Machinery,0.3644,0.8689,1700486288,0.9154
1877,Machinery,0.3982,0.8949,283616105,1.0239
1876,Machinery,0.1929,0.8817,584971362,0.6479
1875,Machinery,0.0198,0.8759,1864650770,-0.2857
1874,Machinery,0.2378,0.882,6257990930,0.4048
1873,Machinery,0.1662,0.8853,2669468195,0.2333
1872,Machinery,0.1063,0.8893,1703555598,-0.4065
1870,Machinery,0.176,0.8767,44734023,0.1046
1869,Machinery,0.0539,0.854,8928705819,-0.1977
1868,Machinery,0.0383,0.8571,887513542,-0.1891
1866,Machinery,0.2785,0.8616,1297235019,0.8077
1865,Machinery,0.025,0.8475,2960998251,-0.1768
1864,Machinery,0.1176,0.8842,24538757401,0.0621
1863,Machinery,0.0495,0.8826,6393640391,-0.3429
1862,Machinery,0.3027,0.8781,25131982589,0.8153
1861,Machinery,0.0591,0.8875,45023033307,0.0044
1860,Machinery,0.0054,0.9052,2429778,-0.7447
1859,Machinery,0.0504,0.9267,3491900,0.7324
1852,Machinery,0.311,0.8821,55822672,0.4811
1851,Machinery,0.1654,0.8618,7069143059,0.5623
1850,Machinery,0.2151,0.8663,1566090690,0.8014
1849,Machinery,0.212,0.8605,688571308,0.403
1848,Machinery,0.2961,0.8741,1165240339,0.8438
1847,Machinery,0.2779,0.885,1047800616,0.7642
1846,Machinery,0.1984,0.8675,1039596660,0.4769
1845,Machinery,0.513,0.9,1349197239,1.2542
1844,Machinery,0.1829,0.8796,140997196,0.2798
1842,Machinery,-0.0092,0.8466,434836992,-1.1464
1841,Machinery,0.4185,0.9093,757513924,1.2276
1840,Machinery,0.0019,0.9078,26937,0.0219
1839,Machinery,0.2647,0.9275,594,2.277
1838,Machinery,0.1472,0.8894,912130897,0.3244
1837,Machinery,0.4031,0.8985,777116995,1.2774
1836,Machinery,0.319,0.9039,2068173902,1.0342
1835,Machinery,0.153,0.8859,2033516849,0.0055
1834,Machinery,0.1298,0.8924,27860001,0.467
1833,Machinery,0.1699,0.9013,1752500987,0.4293
1832,Machinery,0.3658,0.9211,336808562,1.5439
1830,Machinery,0.3803,0.9251,1291125279,1.8303
1829,Machinery,0.1918,0.8815,456228842,0.5049
1828,Machinery,0.2012,0.8827,323489530,0.6556
1827,Machinery,0.1185,0.9224,1412212874,1.2288
1826,Machinery,0.4332,0.9006,161458467,1.2012
1825,Machinery,0.3,0.8901,90319062,0.8944
1824,Machinery,0.1381,0.8907,24762004844,0.2536
1823,Machinery,0.2002,0.8691,13036444087,0.5588
1822,Machinery,0.2836,0.8597,2903985881,0.8902
1821,Machinery,0.4129,0.879,33135587533,1.1837
1820,Machinery,0.5248,0.8955,40233832152,1.4759
1819,Machinery,0.4044,0.895,21513663512,0.94
1818,Machinery,0.3537,0.8832,7879431876,0.8622
1817,Machinery,0.0356,0.8519,7117874977,-0.077
1816,Machinery,0.5954,0.8988,39603451800,2.0127
1815,Machinery,0.595,0.8957,20477969689,1.8242
1814,Machinery,0.4687,0.888,5221525318,1.3541
1813,Machinery,0.4638,0.8858,2295482638,1.2585
1812,Machinery,0.2261,0.8795,3125129677,0.1405
1811,Machinery,0.5926,0.9059,20601943797,2.0524
1810,Machinery,0.483,0.888,55112642527,1.5768
1809,Machinery,0.4278,0.8816,1428717909,1.3277
1808,Machinery,0.2297,0.8729,11156083243,0.6671
1807,Machinery,0.3073,0.8679,1.13431E+11,0.7184
1806,Machinery,0.5486,0.9156,2268158188,1.8341
1805,Machinery,0.213,0.8942,557360999,0.8193
1803,Machinery,0.3177,0.8702,7519380772,0.8193
1802,Machinery,0.3341,0.9223,69199428881,0.723
1801,Machinery,0.4844,0.8925,2040563902,1.3592
1800,Machinery,0.3476,0.9043,8478839558,0.1757
1799,Machinery,0.4526,0.9097,27508128030,2.2296
1798,Machinery,0.3096,0.9297,37002561,1.4049
1797,Machinery,0.2344,0.91,746103900,0.9111
1796,Machinery,0.2917,0.8744,896137024,0.679
1795,Machinery,0.2719,0.8857,3147222480,0.6299
1794,Machinery,0.2972,0.8757,1336540048,0.835
1793,Machinery,0.1107,0.896,10055540904,0.1656
1792,Machinery,0.2451,0.897,5932820138,0.8617
1791,Machinery,0.3599,0.9059,13515402739,0.6763
1790,Machinery,0.2853,0.8743,26555317799,0.7014
1703,Machinery,0.615,0.8933,9246872394,1.8823
1702,Machinery,0.5238,0.8899,3697804940,1.4622
1701,Machinery,0.5378,0.8917,51085192745,1.586
1700,Machinery,0.3925,0.8854,29439395016,1.1011
1699,Machinery,0.4944,0.887,80868386108,1.3793
1698,Machinery,0.3803,0.8916,17602096285,1.1622
1697,Machinery,0.6024,0.8934,83215822400,1.859
1695,Machinery,0.4781,0.8963,25436795116,1.506
1694,Machinery,0.2214,0.8625,1577834462,0.6323
1693,Machinery,0.5709,0.9106,3542359515,1.8702
1691,Machinery,0.3021,0.9056,1.10963E+11,1.003
1690,Machinery,0.2708,0.8936,6494878517,0.7991
1689,Machinery,0.1958,0.8983,3.66011E+11,0.824
1688,Machinery,0.0207,0.8852,5112088315,-0.1555
1686,Machinery,0.5065,0.8841,1017599561,1.3853
1685,Machinery,0.5073,0.8951,8512339802,1.4894
1684,Machinery,0.4836,0.8847,16962743347,1.3464
1683,Machinery,0.3198,0.8856,6913332429,1.0643
1682,Machinery,0.4172,0.8977,2462681950,1.3033
1681,Machinery,0.4373,0.8921,1824355985,1.1987
1680,Machinery,0.527,0.9024,9351394757,1.6665
1679,Machinery,0.5611,0.9116,2182646985,1.9796
1678,Machinery,0.421,0.9001,4233201292,1.2431
1677,Machinery,0.4734,0.8816,3125214566,1.1358
1676,Machinery,0.5502,0.9015,6360247391,1.6553
1675,Machinery,0.6221,0.9158,9711496547,2.2193
1674,Machinery,0.4943,0.9306,14105088536,1.8636
1673,Machinery,0.389,0.889,4062526693,0.9131
1672,Machinery,0.5064,0.9053,2816666141,1.5877
1671,Machinery,0.1255,0.8846,1111816621,-0.0585
1670,Machinery,0.2828,0.8936,5489531909,0.3393
1669,Machinery,0.3602,0.8806,7672358237,1.0787
1668,Machinery,0.1489,0.8724,13193262121,0.3368
1667,Machinery,0.2696,0.8928,761091644,0.6837
1666,Machinery,0.4067,0.8895,4588896224,1.1097
1665,Machinery,0.3551,0.8998,2959151881,0.6373
1664,Machinery,0.2643,0.8924,1828405258,0.6956
1663,Machinery,0.4342,0.9096,3112814508,1.8178
1662,Machinery,0.4962,0.9159,623993703,1.7693
1661,Machinery,0.4293,0.9069,62031695787,1.2777
1660,Machinery,0.3981,0.8743,2052944562,1.2047
1659,Machinery,0.4351,0.882,6118186647,1.1758
1658,Machinery,0.5155,0.8873,940529294,1.4595
1657,Machinery,0.3587,0.8892,4292382485,1.155
1656,Machinery,0.29,0.864,12437933879,0.8083
1655,Machinery,0.1696,0.8673,2135802679,0.5362
1654,Machinery,0.2844,0.858,6266345337,0.9218
1653,Machinery,0.3196,0.878,358285932,0.9145
1652,Machinery,0.2263,0.8504,1665309247,0.7525
1651,Machinery,0.2998,0.8559,17409629425,0.7775
1650,Machinery,0.1512,0.8407,6594389607,0.5446
1649,Machinery,0.2048,0.8481,48628810561,0.614
1648,Machinery,0.1327,0.8662,10269834096,-0.4097
1646,Machinery,0.3245,0.8605,26889723696,0.938
1644,Machinery,0.3804,0.8769,14199660898,0.8753
1642,Machinery,0.4651,0.8922,17848396143,1.3517
1641,Machinery,0.4564,0.8999,4038394316,1.2375
1640,Machinery,0.346,0.8746,26858411748,1.1223
1639,Machinery,0.4287,0.8737,58944413011,1.1906
1638,Machinery,0.4963,0.8991,1255300989,1.4919
1637,Machinery,0.4024,0.8833,38180117363,0.9813
1636,Machinery,0.1384,0.8511,40854578594,0.5425
1635,Machinery,0.324,0.8682,4674350131,0.9359
1634,Machinery,0.38,0.8761,2410379493,1.1303
1633,Machinery,0.2327,0.8878,41036978798,0.7318
1632,Machinery,0.4636,0.8915,67935597941,1.276
1631,Machinery,0.4715,0.884,58445745212,1.2236
1629,Machinery,0.3487,0.8892,1.1666E+11,1.0818
1628,Machinery,0.1142,0.859,1548274695,0.2619
1627,Machinery,0.4013,0.8808,60813343566,1.0989
1626,Machinery,0.51,0.8885,43233360353,1.3873
1625,Machinery,0.3976,0.8819,42721744272,0.9379
1624,Machinery,0.4699,0.8907,6011545813,1.1385
1623,Machinery,0.2576,0.8537,1034910172,0.697
1622,Machinery,0.1676,0.8728,2057360393,0.4903
1621,Machinery,0.1941,0.8522,6040716455,0.4635
1620,Machinery,0.0914,0.8697,5822633396,0.2915
1619,Machinery,0.285,0.8921,3893496371,0.984
1751,Electronics,0.3018,0.8968,5459167032,0.8076
1750,Electronics,0.3622,0.875,5455081549,0.9396
1749,Electronics,0.446,0.8904,2423330043,1.2217
1748,Electronics,0.2605,0.8697,3750697555,0.7011
1747,Electronics,-0.1703,0.8105,1.09687E+11,-0.7114
1746,Electronics,0.4286,0.9071,43469681678,1.433
1745,Electronics,0.2999,0.9057,6.17477E+11,0.9546
1744,Electronics,0.2996,0.9014,1.15685E+11,0.6454
1743,Electronics,0.3463,0.8863,1806259612,0.7798
1742,Electronics,0.3586,0.8927,12067303424,0.8543
1741,Electronics,0.3644,0.8715,32283060155,0.9012
1740,Electronics,0.245,0.8634,56850474344,0.6991
1739,Electronics,0.2663,0.873,94795289180,0.6124
1738,Electronics,0.273,0.8714,8444996401,0.7455
1737,Electronics,0.236,0.9058,44194338956,0.4682
1736,Electronics,0.316,0.881,10338014139,0.8755
1735,Electronics,0.2347,0.8951,25128151204,0.6348
1734,Electronics,0.2429,0.891,21465751897,0.7499
1733,Electronics,0.2675,0.8572,2547744781,0.791
1732,Electronics,0.244,0.8986,55501230648,0.5218
1731,Electronics,0.0145,0.8664,77135694828,0.0862
1730,Electronics,0.1329,0.888,15364291331,0.4697
1729,Electronics,0.3786,0.8714,21102362968,0.945
1728,Electronics,0.2054,0.8973,2.61003E+11,0.7041
1727,Electronics,0.4575,0.8692,13796275315,1.2259
1726,Electronics,0.4262,0.8934,33593650086,1.3341
1725,Electronics,0.1238,0.9108,3153763341,0.4075
1724,Electronics,0.3182,0.9047,41681288830,0.7925
1723,Electronics,0.2653,0.8944,13650142,0.9192
1721,Electronics,0.0596,0.8911,36553701108,0.1705
1720,Electronics,0.2089,0.8776,2.9369E+11,0.5388
1719,Electronics,0.1528,0.8602,43107278644,0.5788
1718,Electronics,0.5429,0.9,10831928228,1.7396
1717,Electronics,0.5755,0.889,4491183534,1.6296
1716,Electronics,0.0733,0.8954,3669309714,0.3138
1715,Electronics,0.3866,0.8769,29753012703,0.9481
1714,Electronics,0.3814,0.8839,19402680447,1.034
1713,Electronics,0.375,0.8941,3773153596,1.2172
1712,Electronics,0.3019,0.8873,21487047637,1.0431
1711,Electronics,0.2906,0.8798,15151538194,0.8216
1710,Electronics,0.2603,0.8821,40063866570,0.5532
1709,Electronics,0.2204,0.8795,8088726981,0.4679
1708,Electronics,0.4212,0.9119,7983361432,1.2703
1707,Electronics,0.2477,0.8734,89817218567,0.6848
1706,Electronics,0.2406,0.8628,15836596231,0.753
1705,Electronics,0.4025,0.8798,22316336384,1.2329
1704,Electronics,0.2638,0.8764,49047780297,0.7736
1136,Chemicals_and_plastics,-0.0224,0.8633,285183733,-0.3105
1135,Chemicals_and_plastics,0.2477,0.8602,25080963368,0.6802
1134,Chemicals_and_plastics,-0.0548,0.8714,6683745779,-0.8151
1133,Chemicals_and_plastics,0.0609,0.8486,1207764656,-0.0442
1131,Chemicals_and_plastics,0.2203,0.8642,2356336997,0.4278
